Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"W Zhang, F Gao, B Ni, L Duan, Y Yan, J Xu…","Depth structure preserving scene image generation",2018,"… of the 26th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3240508.3240584","https://scholar.google.com/scholar?cites=6320780280298540385&as_sdt=2005&sciodt=2007&hl=en",232,"2022-06-21 20:50:26","","10.1145/3240508.3240584","","",,,,,3,0.75,0,7,4,"… (high-order dependency). Similarly, we believe that the point process can also be utilized to model the high-order … generative network for generating images which contain high-order …","https://www.researchgate.net/profile/Yichao-Yan-2/publication/317300062_Depth_Structure_Preserving_Scene_Image_Generation/links/5936611045851553b6093c19/Depth-Structure-Preserving-Scene-Image-Generation.pdf","https://scholar.google.com/scholar?q=related:YQ19Di3st1cJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
38,"N Liu, X Huang, J Li, X Hu","On interpretation of network embedding via taxonomy induction",2018,"Proceedings of the 24th ACM SIGKDD …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3219819.3220001","https://scholar.google.com/scholar?cites=17836395273703604151&as_sdt=2005&sciodt=2007&hl=en",233,"2022-06-21 20:50:26","","10.1145/3219819.3220001","","",,,,,38,9.50,10,4,4,"… Here first-order proximity usually refers to the directly links between nodes, and high-order proximity means node neighborhoods of various ranges. Second, some methods incorporate …","http://shichuan.org/hin/topic/Embedding/2018.KDD%202018%20On%20Interpretation%20of%20Network%20Embedding%20via%20Taxonomy%20Induction.pdf","https://scholar.google.com/scholar?q=related:tz-PCgCbh_cJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
88,"Q Li, DL Mills","Jitter-based delay-boundary prediction of wide-area networks",2001,"IEEE/ACM Transactions on Networking","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/958327/","https://scholar.google.com/scholar?cites=3710785285718346723&as_sdt=2005&sciodt=2007&hl=en",234,"2022-06-21 20:50:26","","","","",,,,,88,4.19,44,2,21,"… rapidly and share delay’s robust high-order statistical information (jitter deviation) among competing connections along a common network path. Preliminary experiments show that it …","http://www.eecis.udel.edu/~mills/database/papers/delaypred.pdf","https://scholar.google.com/scholar?q=related:4wv9iI5bfzMJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
1,"J Ma, Q Zhang, J Lou, L Xiong, JC Ho","Temporal network embedding via tensor factorization",2021,"Proceedings of the 30th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3459637.3482200","https://scholar.google.com/scholar?cites=7976659493811701136&as_sdt=2005&sciodt=2007&hl=en",235,"2022-06-21 20:50:26","","10.1145/3459637.3482200","","",,,,,1,1.00,0,5,1,"… preserves high-order proximity and used an auto-encoder to capture the nonlinearity of the network … This problem is further exacerbated for temporal network embedding. Besides, these …","https://arxiv.org/pdf/2108.09837","https://scholar.google.com/scholar?q=related:kMXkJozJsm4J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
8,"C Zhuang, Z Liu, Z Zhang, Y Tan, Z Wu, Z Liu…","Hubble: An industrial system for audience expansion in mobile marketing",2020,"… of the 26th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3394486.3403295","https://scholar.google.com/scholar?cites=2043640905893867912&as_sdt=2005&sciodt=2007&hl=en",236,"2022-06-21 20:50:26","","10.1145/3394486.3403295","","",,,,,8,4.00,1,7,2,"… Network. The ADGNN mainly tackles two pivotal challenges toward high-quality user representation, ie, the high-order … graph neural network over G to explore the highorder …","","https://scholar.google.com/scholar?q=related:iPFChJN4XBwJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
48,"H Gao, H Huang","Self-paced network embedding",2018,"… of the 24th ACM SIGKDD International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3219819.3220041","https://scholar.google.com/scholar?cites=9991486215504647497&as_sdt=2005&sciodt=2007&hl=en",237,"2022-06-21 20:50:26","","10.1145/3219819.3220041","","",,,,,48,12.00,24,2,4,"… GraRep [4]: This method proposes to preserve high order proximity by constructing k-step probability transition matrix when learning node representations. • LINE [25]: This method …","https://dl.acm.org/doi/pdf/10.1145/3219819.3220041","https://scholar.google.com/scholar?q=related:SdVdncbjqIoJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
325,"EE Papalexakis, C Faloutsos…","Tensors for data mining and data fusion: Models, applications, and scalable algorithms",2016,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2915921","https://scholar.google.com/scholar?cites=5415344992130163140&as_sdt=2005&sciodt=2007&hl=en",238,"2022-06-21 20:50:26","","10.1145/2915921","","",,,,,325,54.17,108,3,6,"… of-the-art performance, ranging from social network analysis to brain data analysis, and from … very high-order tensors by imposing a parsimonious model. In contrast to H-Tucker, Tensor-…","https://dl.acm.org/doi/pdf/10.1145/2915921","https://scholar.google.com/scholar?q=related:xOEbIJQrJ0sJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
1,"J Yuan, H Yu, M Cao, M Xu, J Xie, C Wang","Semi-Supervised and Self-Supervised Classification with Multi-View Graph Neural Networks",2021,"… of the 30th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3459637.3482477","https://scholar.google.com/scholar?cites=16222580504111368396&as_sdt=2005&sciodt=2007&hl=en",239,"2022-06-21 20:50:26","","10.1145/3459637.3482477","","",,,,,1,1.00,0,6,1,"… Further, we devise an efficient graph neural network to learn the … from two novel views: high-order topology and feature similarity of … Therefore, this paper proposes to utilize a high-order …","","https://scholar.google.com/scholar?q=related:zEi8fwQvIuEJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
22,"NE Rad, Y Ephraim, BL Mark","Delay network tomography using a partially observable bivariate Markov chain",2016,"IEEE/ACM Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7516602/","https://scholar.google.com/scholar?cites=3648169580162210409&as_sdt=2005&sciodt=2007&hl=en",240,"2022-06-21 20:50:26","","","","",,,,,22,3.67,7,3,6,"… a relatively high order bivariate Markov chain, which simulated data generated by a network. … Next, we used the source-destination delay data Y generated from the high order bivariate …","https://ieeexplore.ieee.org/ielaam/90/7855841/7516602-aam.pdf","https://scholar.google.com/scholar?q=related:aVr0gefmoDIJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
1,"Y Xiang, Z Yu, J Guo, Y Huang, Y Xian","Event Graph Neural Network for Opinion Target Classification of Microblog Comments",2021,"Transactions on Asian and Low …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3469725","https://scholar.google.com/scholar?cites=3127294682981967848&as_sdt=2005&sciodt=2007&hl=en",241,"2022-06-21 20:50:26","","10.1145/3469725","","",,,,,1,1.00,0,5,1,"… We test the proposed event graph neural network and the other state-of-the-art models on two … We can incorporate high-order neighborhoods information by stacking multiple EventGCN …","","https://scholar.google.com/scholar?q=related:6Kcb7_FhZisJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
110,"M Aly, K Pruhs, PK Chrysanthis","KDDCS: a load-balanced in-network data-centric storage scheme for sensor networks",2006,"Proceedings of the 15th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1183614.1183662","https://scholar.google.com/scholar?cites=2257692885359311041&as_sdt=2005&sciodt=2007&hl=en",242,"2022-06-21 20:50:26","","10.1145/1183614.1183662","","",,,,,110,6.88,37,3,16,"… Then, the high order bits of the temperature are used to determine a root-to-leaf path in the KD tree, and if there is a sensor in the region of the leaf, then this sensor is the owner of this …","https://www.researchgate.net/profile/Panos-Chrysanthis/publication/221613517_KDDCS_A_load-balanced_in-network_data-centric_storage_scheme_for_sensor_networks/links/564b94c508ae3374e5ddc221/KDDCS-A-load-balanced-in-network-data-centric-storage-scheme-for-sensor-networks.pdf","https://scholar.google.com/scholar?q=related:wbjEq7fvVB8J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
4,"B Jin, K Cheng, L Zhang, Y Fu, M Yin…","Partial relationship aware influence diffusion via a multi-channel encoding scheme for social recommendation",2020,"… of the 29th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3412016","https://scholar.google.com/scholar?cites=10164223481486497885&as_sdt=2005&sciodt=2007&hl=en",243,"2022-06-21 20:50:26","","10.1145/3340531.3412016","","",,,,,4,2.00,1,6,2,"… To fully utilize each user’s firstorder and high-order … are derived from original social network, we name them as partial … problem in graph neural network models. Extensive experiments …","","https://scholar.google.com/scholar?q=related:Xdivb2eTDo0J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
176,"F Xue, X He, X Wang, J Xu, K Liu, R Hong","Deep item-based collaborative filtering for top-n recommendation",2019,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3314578","https://scholar.google.com/scholar?cites=4016455368838079672&as_sdt=2005&sciodt=2007&hl=en",244,"2022-06-21 20:50:26","","10.1145/3314578","","",,,,,176,58.67,29,6,3,"… Figure 1 illustrates some high-order relations among movies, such as … Besides such explicit high-order relations based on item … In next section, we present our neural network modeling …","https://arxiv.org/pdf/1811.04392","https://scholar.google.com/scholar?q=related:uOTNu-BQvTcJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
19,"X Zhang, C Huang, Y Xu, L Xia","Spatial-temporal convolutional graph attention networks for citywide traffic flow forecasting",2020,"Proceedings of the 29th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3411941","https://scholar.google.com/scholar?cites=3811370579846657772&as_sdt=2005&sciodt=2007&hl=en",245,"2022-06-21 20:50:26","","10.1145/3340531.3411941","","",,,,,19,9.50,5,4,2,"… , we propose the channel-aware recalibration network to learn the weights of different … -based attention encoder to preserve the high-order region-wise traffic relations from a global …","","https://scholar.google.com/scholar?q=related:7HYiT1m15DQJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
45,"Q Xiao, S Chen, M Chen, Y Ling","Hyper-compact virtual estimators for big network data based on register sharing",2015,"Proceedings of the 2015 ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2745844.2745870","https://scholar.google.com/scholar?cites=10053530260229984198&as_sdt=2005&sciodt=2007&hl=en",246,"2022-06-21 20:50:26","","10.1145/2745844.2745870","","",,,,,45,6.43,11,4,7,"… If a high-order bit in estimator 1 happens to share the same bit in the common pool … high-order bits only with high-order bits will not work well either because the underutilized high-order …","https://csqjxiao.github.io/PersonalPage/csqjxiao_files/papers/SIGMETRICS15.pdf","https://scholar.google.com/scholar?q=related:xg-me4FQhYsJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
22,"R Hanocka, N Fish, Z Wang, R Giryes…","Alignet: Partial-shape agnostic alignment via unsupervised learning",2018,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3267347","https://scholar.google.com/scholar?cites=7027629078500099628&as_sdt=2005&sciodt=2007&hl=en",247,"2022-06-21 20:50:26","","10.1145/3267347","","",,,,,22,5.50,4,5,4,"… We aim for the network to develop specialized expertise over … We show that our network learns the common expected … ALIGNet can be considered of as a new class of high-order spatial …","https://arxiv.org/pdf/1804.08497","https://scholar.google.com/scholar?q=related:LEY0tWknh2EJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
7,"SJ Chung","Network architecture: hamming codes and cyclic redundancy for transmission error correction",2001,"ACM SIGCSE Bulletin","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/572139.572169","https://scholar.google.com/scholar?cites=2186961011204144489&as_sdt=2005&sciodt=2007&hl=en",248,"2022-06-21 20:50:26","","10.1145/572139.572169","","",,,,,7,0.33,7,1,21,"… Both the high-order and loworder bits of the generator must be 1. The basic idea is to append a checksum to the end of the frame M(x) in such a way that the polynomial W(x) …","","https://scholar.google.com/scholar?q=related:ab1z4nOlWR4J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
13,"C Wang, Y Zhu, T Zang, H Liu, J Yu","Modeling inter-station relationships with attentive temporal graph convolutional network for air quality prediction",2021,"Proceedings of the 14th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3437963.3441731","https://scholar.google.com/scholar?cites=18024897824645937586&as_sdt=2005&sciodt=2007&hl=en",249,"2022-06-21 20:50:26","","10.1145/3437963.3441731","","",,,,,13,13.00,3,5,1,"… Attentive Temporal Graph Convolutional Network (ATGCN) for … Then we design parallel graph convolutional network (GCN) … We consider that larger steps will bring too much high order …","","https://scholar.google.com/scholar?q=related:snm7ThJNJfoJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
79,"B Donnet, O Bonaventure","On BGP communities",2008,"ACM SIGCOMM Computer Communication …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1355734.1355743","https://scholar.google.com/scholar?cites=6913025010480985090&as_sdt=2005&sciodt=2007&hl=en",250,"2022-06-21 20:50:26","","10.1145/1355734.1355743","","",,,,,79,5.64,40,2,14,"… a single network or a … high-order 16 bits represent an AS number, while the loworder 16 bits define the semantic of the value. Each AS can use the 216 communities whose high-order …","https://orbi.uliege.be/bitstream/2268/107088/1/ccr.pdf","https://scholar.google.com/scholar?q=related:AjQcyZ7_718J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
228,"CA Thekkath, HM Levy","Limits to low-latency communication on high-speed networks",1993,"ACM Transactions on Computer Systems …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/151244.151247","https://scholar.google.com/scholar?cites=14364863311784004126&as_sdt=2005&sciodt=2007&hl=en",251,"2022-06-21 20:50:26","","10.1145/151244.151247","","",,,,,228,7.86,114,2,29,"… Other network technologies promise a bandwidth increase of … of newer high-speed network technologies on low-latency, … to near network-imposed limits, making network and controller …","https://dl.acm.org/doi/pdf/10.1145/151244.151247","https://scholar.google.com/scholar?q=related:Hkrt4RI_WscJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
22,"S Zhou, H Yang, X Wang, J Bu, M Ester, P Yu…","Prre: Personalized relation ranking embedding for attributed networks",2018,"… of the 27th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3269206.3271741","https://scholar.google.com/scholar?cites=5931416499260564573&as_sdt=2005&sciodt=2007&hl=en",252,"2022-06-21 20:50:26","","10.1145/3269206.3271741","","",,,,,22,5.50,3,7,4,"… For topology similarity, we select RPR similarity to capture first, second and high order proximities in network topology. Figure 3 illustrates the distributions of positive, ambiguous and …","https://www.researchgate.net/profile/Xin-Wang-532/publication/328434083_PRRE_Personalized_Relation_Ranking_Embedding_for_Attributed_Networks/links/5f4f9e22299bf13a31977a69/PRRE-Personalized-Relation-Ranking-Embedding-for-Attributed-Networks.pdf","https://scholar.google.com/scholar?q=related:XSRRTeGfUFIJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
