Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1288,"OJ Dahl, K Nygaard","SIMULA: an ALGOL-based simulation language",1966,"Communications of the ACM","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/365813.365819","https://scholar.google.com/scholar?cites=16165379321971001773&as_sdt=2005&sciodt=2007&hl=en",137,"2022-06-21 19:36:36","","10.1145/365813.365819","","",,,,,1288,23.00,644,2,56,"… Because of the necessary list processing, complex data structures and program sequencing … As the number of uninfected persons decreases the growth of the contagion slows down, …","https://dl.acm.org/doi/pdf/10.1145/365813.365819","https://scholar.google.com/scholar?q=related:rcmGcdj2VuAJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
2,"E Ferrara, P De Meo, G Fiumara…","On Facebook, most ties are weak",2014,"… of the ACM, in press","academia.edu","https://www.academia.edu/download/18429849/weak-ties-pre-2012.pdf","https://scholar.google.com/scholar?cites=13021292213326807782&as_sdt=2005&sciodt=2007&hl=en",138,"2022-06-21 19:36:36","PDF","","","",,,,,2,0.25,1,4,8,"… Macy [3] questioned the importance of weak ties in spreading information in social networks; they found them becoming ineffective in spreading complex behaviors (called contagion). …","https://www.academia.edu/download/18429849/weak-ties-pre-2012.pdf","https://scholar.google.com/scholar?q=related:5oLnO0fstLQJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
4,"H Lehmann, F Broz","Contagious yawning in human-robot interaction",2018,"… of the 2018 ACM/IEEE International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3173386.3177063","https://scholar.google.com/scholar?cites=14682980589727356719&as_sdt=2005&sciodt=2007&hl=en",139,"2022-06-21 19:36:36","","10.1145/3173386.3177063","","",,,,,4,1.00,2,2,4,"… This could potentially represent a starting point in the generation of more complex … As part of the larger topic of robot-to-human behavior contagion, this work could be another …","https://www.researchgate.net/profile/Frank-Broz/publication/323668468_Contagious_Yawning_in_Human-Robot_Interaction/links/5c811a9192851c69505d53d5/Contagious-Yawning-in-Human-Robot-Interaction.pdf","https://scholar.google.com/scholar?q=related:L5endg1txMsJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
709,"C Borgs, M Brautbar, J Chayes, B Lucier","Maximizing social influence in nearly optimal time",2014,"… of the twenty-fifth annual ACM …","SIAM","https://epubs.siam.org/doi/abs/10.1137/1.9781611973402.70","https://scholar.google.com/scholar?cites=10928493119922061619&as_sdt=2005&sciodt=2007&hl=en",140,"2022-06-21 19:36:36","","10.1137/1.9781611973402.70","","",,,,,709,88.63,177,4,8,"… , underpinning such phenomena as epidemic disease contagion and the spread of innovation by … 1 Introduction Diffusion is a fundamental process in the study of complex networks, …","https://epubs.siam.org/doi/pdf/10.1137/1.9781611973402.70","https://scholar.google.com/scholar?q=related:M0FBR5fOqZcJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
125,"F Chen, N Ruiz, E Choi, J Epps, MA Khawaja…","Multimodal behavior and interaction as indicators of cognitive load",2013,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2395123.2395127","https://scholar.google.com/scholar?cites=5975787185195450013&as_sdt=2005&sciodt=2007&hl=en",141,"2022-06-21 19:36:36","","10.1145/2395123.2395127","","",,,,,125,13.89,21,6,9,"… In the kinds of complex domains that we are targeting, measures based on performance outcomes are impossible to access in real time such that the system is able to act on the …","https://www.researchgate.net/profile/Julien-Epps/publication/262295200_Multimodal_behavior_and_interaction_as_indicators_of_cognitive_load/links/53f4932c0cf2888a74910ab2/Multimodal-behavior-and-interaction-as-indicators-of-cognitive-load.pdf","https://scholar.google.com/scholar?q=related:nf7nqshC7lIJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
8,"D Hemment, R Aylett, V Belle, D Murray-Rust, E Luger…","Experiential AI",2019,"AI Matters","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3320254.3320264","https://scholar.google.com/scholar?cites=5976608692117186730&as_sdt=2005&sciodt=2007&hl=en",142,"2022-06-21 19:36:36","","10.1145/3320254.3320264","","",,,,,8,2.67,1,6,3,"… 2015), concerns arise where complex systems are applied in the generation of sensitive social … Facebooks emotional contagion experiment as a challenge to research ethics. Media and …","https://arxiv.org/pdf/1908.02619","https://scholar.google.com/scholar?q=related:qigop_At8VIJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
787,"M Imran, C Castillo, F Diaz, S Vieweg","Processing social media messages in mass emergency: A survey",2015,"ACM Computing Surveys (CSUR …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2771588","https://scholar.google.com/scholar?cites=109717112859347392&as_sdt=2005&sciodt=2007&hl=en",143,"2022-06-21 19:36:36","","10.1145/2771588","","",,,,,787,112.43,197,4,7,"… , social, and built environments—interact in complex ways. The authors’ goal is to give the … the complex and much-scrutinized idea of trust with computing and social network research. …","https://arxiv.org/pdf/1407.7071","https://scholar.google.com/scholar?q=related:wEnDASLLhQEJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
19,"A Srivastava, C Chelmis, VK Prasanna","Social influence computation and maximization in signed networks with competing cascades",2015,"… of the 2015 IEEE/ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2808797.2809304","https://scholar.google.com/scholar?cites=10137064345255045700&as_sdt=2005&sciodt=2007&hl=en",144,"2022-06-21 19:36:36","","10.1145/2808797.2809304","","",,,,,19,2.71,6,3,7,"… spread enable the study of complex and realistic scenarios, … two concurrent yet interdependent contagion processes over a … We first characterize analytically the contagion phenomena …","","https://scholar.google.com/scholar?q=related:RGo0RFAWrowJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"M Uchida, S Shirayama","Network effect in complex market structures",2007,"2007 IEEE/WIC/ACM International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4427626/","https://scholar.google.com/scholar?cites=14345290905599977686&as_sdt=2005&sciodt=2007&hl=en",145,"2022-06-21 19:36:36","","","","",,,,,1,0.07,1,2,15,"… complex network models, we investigate the dynamics of a market in which two providers are competing as well as the structure of networks that affects the complex … a complex network …","","https://scholar.google.com/scholar?q=related:1qjt8xK2FMcJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
31,"Y Zhang, BA Prakash","Scalable vaccine distribution in large graphs given uncertain data",2014,"… of the 23rd ACM International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2661829.2662088","https://scholar.google.com/scholar?cites=17341680201756716878&as_sdt=2005&sciodt=2007&hl=en",146,"2022-06-21 19:36:36","","10.1145/2661829.2662088","","",,,,,31,3.88,16,2,8,"… We assume that a contagion can travel in principle from any node to any other node ie the … Our goal is to find the ‘best’ set S of nodes to vaccinate to minimize the spread of the contagion…","https://faculty.cc.gatech.edu/~badityap/papers/uncertain-vac-cikm14.pdf","https://scholar.google.com/scholar?q=related:Ti8iakMGqvAJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
51,"A Malhotra, AH Segars","Investigating wireless web adoption patterns in the US",2005,"Communications of the ACM","dl.acm.org","https://dl.acm.org/doi/pdf/10.1145/1089107.1089113","https://scholar.google.com/scholar?cites=931691918666054747&as_sdt=2005&sciodt=2007&hl=en",147,"2022-06-21 19:36:36","","10.1145/1089107.1089113","","",,,,,51,3.00,26,2,17,"… The easier it is to use a wireless Web device, the less complex it is perceived to be. An … Therefore, it seems the key factor for initial adoption and subsequent contagion is the providers …","https://www.researchgate.net/profile/Arvind-Malhotra-2/publication/220421779_Investigating_wireless_web_adoption_patterns_in_the_US/links/0c96051e432ad117e1000000/Investigating-wireless-web-adoption-patterns-in-the-US.pdf","https://scholar.google.com/scholar?q=related:WzwxHN0I7gwJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1368,"L Von Ahn, L Dabbish","Designing games with a purpose",2008,"Communications of the ACM","dl.acm.org","https://dl.acm.org/doi/fullHtml/10.1145/1378704.1378719","https://scholar.google.com/scholar?cites=18332117920150730595&as_sdt=2005&sciodt=2007&hl=en",148,"2022-06-21 19:36:36","HTML","10.1145/1378704.1378719","","",,,,,1368,97.71,684,2,14,"… In inversion-problem games, implementing prerecorded game play is more complex because one of the players (the guesser) must dynamically respond to the other (human) player’s …","https://dl.acm.org/doi/fullHtml/10.1145/1378704.1378719","https://scholar.google.com/scholar?q=related:Yzco4x7EaP4J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
19,"Y Chen","Interface and interaction design for group and social recommender systems",2011,"… of the fifth ACM conference on Recommender systems","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2043932.2044007","https://scholar.google.com/scholar?cites=15555683281169459180&as_sdt=2005&sciodt=2007&hl=en",149,"2022-06-21 19:36:36","","10.1145/2043932.2044007","","",,,,,19,1.73,19,1,11,"… the interface, the more complex the interface will become. … contagion and its influence on group behavior. Socio- and Psycho- studies have proved the existence of emotional contagion …","https://hci.epfl.ch/publications/2011/recsys11-chen.pdf","https://scholar.google.com/scholar?q=related:7KeW1Ibj4NcJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"R Cucchiara, M Fabbri","Fine-grained human analysis under occlusions and perspective constraints in multimedia surveillance",2022,"ACM Transactions on Multimedia Computing …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3476839","https://scholar.google.com/scholar?cites=16968926494360355662&as_sdt=2005&sciodt=2007&hl=en",150,"2022-06-21 19:36:36","","10.1145/3476839","","",,,,,1,1.00,1,2,1,"… analyze the risk of COVID contagion: Those systems should … information about the risk of contagion in an area by modeling … where a more complex Generative Adversarial Network has …","https://dl.acm.org/doi/full/10.1145/3476839","https://scholar.google.com/scholar?q=related:TkMQzL28fesJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
15,"V Franzoni, J Vallverdù, A Milani","Errors, biases and overconfidence in artificial emotional modeling",2019,"… WIC/ACM International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3358695.3361749","https://scholar.google.com/scholar?cites=18170506908236813590&as_sdt=2005&sciodt=2007&hl=en",151,"2022-06-21 19:36:36","","10.1145/3358695.3361749","","",,,,,15,5.00,5,3,3,"… of users as well as to producing emotional contagion [… best to start because a complex model involves too many variables … with the design and implementation of a more complex model…","https://www.researchgate.net/profile/Jordi-Vallverdu/publication/336626687_Errors_Biases_and_Overconfidence_in_Artificial_Emotional_Modeling/links/5daed315299bf111d4bfaf1e/Errors-Biases-and-Overconfidence-in-Artificial-Emotional-Modeling.pdf","https://scholar.google.com/scholar?q=related:FpU89sKbKvwJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
52,"LK Branting, F Reeder, J Gold…","Graph analytics for healthcare fraud risk estimation",2016,"2016 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7752336/","https://scholar.google.com/scholar?cites=13175912320183125109&as_sdt=2005&sciodt=2007&hl=en",152,"2022-06-21 19:36:36","","","","",,,,,52,8.67,13,4,6,"This paper presents a novel approach to estimating healthcare fraud (HCF) risk that applies network algorithms to graphs derived from open source datasets. One group of algorithms …","http://www.karlbranting.net/papers/FOSINT_Branting_et_al.pdf","https://scholar.google.com/scholar?q=related:dUQ1PHI-2rYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
49,"X Zhang, SD Ryan, VR Prybutok…","Perceived obsolescence, organizational embeddedness, and turnover of it workers: an empirical study",2012,"ACM SIGMIS Database …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2398834.2398837","https://scholar.google.com/scholar?cites=11934193942686335021&as_sdt=2005&sciodt=2007&hl=en",153,"2022-06-21 19:36:36","","10.1145/2398834.2398837","","",,,,,49,4.90,12,4,10,"… Responding to a call for additional research on IT worker turnover we utilize a sample of 1,777 IT workers in a very large and complex IT organization and find that organizational …","https://www.academia.edu/download/44303868/Perceived_obsolescence_organizational_em20160401-6886-1vnsr8u.pdf","https://scholar.google.com/scholar?q=related:LQBwKinGnqUJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
4,"S Sundereisan, A Bhadriraju, MS Khan…","Sanstext: Classifying temporal topic dynamics of twitter cascades without tweet text",2014,"2014 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6921654/","https://scholar.google.com/scholar?cites=5603586701161253744&as_sdt=2005&sciodt=2007&hl=en",154,"2022-06-21 19:36:36","","","","",,,,,4,0.50,1,4,8,"… [22] observed that hashtags diffuse as a complex contagion, and the nature of information diffusion differs with the topics. They did a study on hash-tags in twitter and found that there is …","https://people.cs.vt.edu/~ramakris/papers/sanstext-asonam14.pdf","https://scholar.google.com/scholar?q=related:cMvRZmrww00J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
28,"A Saxena, SRS Iyengar, Y Gupta","Understanding spreading patterns on social networks based on network topology",2015,"Proceedings of the 2015 IEEE/ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2808797.2809360","https://scholar.google.com/scholar?cites=16454005568209803505&as_sdt=2005&sciodt=2007&hl=en",155,"2022-06-21 19:36:36","","10.1145/2808797.2809360","","",,,,,28,4.00,9,3,7,"… Epidemiologists are finding it intractable to model a contagion … The structure of the networks over which a contagion and a … viruses spread in a very complex pattern. It would be a very …","","https://scholar.google.com/scholar?q=related:8dhxIeNeWOQJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
23,"MG Constantin, M Redi, G Zen, B Ionescu","Computational understanding of visual interestingness beyond semantics: literature survey and analysis of covariates",2019,"ACM Computing Surveys …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3301299","https://scholar.google.com/scholar?cites=12362362397982112646&as_sdt=2005&sciodt=2007&hl=en",156,"2022-06-21 19:36:36","","10.1145/3301299","","",,,,,23,7.67,6,4,3,"… popular, (2) similar to the contagion of infective viruses it had gained popularity through person… usually found more enjoyable, while highly complex polygons were usually rated as more …","https://www.revista.badebec.org/index.php/badebec/article/download/355/324","https://scholar.google.com/scholar?q=related:hrteNBrvj6sJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
